REF_AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE,AGE
FIN,2013,PROPOUDD,M,50-69Y,NUM,4712791,Y50T69
FIN,2013,PROPOUDD,M,70Y_OVER,NUM,2339405,Y_GE70
FIN,2013,PROPOUDD,F,18-49Y,NUM,3048366,Y18T49
FIN,2013,PROPOUDD,F,50-69Y,NUM,4991953,Y50T69
FIN,2013,PROPOUDD,F,70Y_OVER,NUM,4304500,Y_GE70
FIN,2015,PROPOUDD,M,18-49Y,NUM,3050804,Y18T49
FIN,2015,PROPOUDD,M,50-69Y,NUM,4674680,Y50T69
FIN,2015,PROPOUDD,M,70Y_OVER,NUM,2348915,Y_GE70
FIN,2015,PROPOUDD,F,18-49Y,NUM,2887200,Y18T49
FIN,2015,PROPOUDD,F,50-69Y,NUM,4762098,Y50T69
FIN,2015,PROPOUDD,F,70Y_OVER,NUM,4285434,Y_GE70
FIN,2017,PROPOUDD,M,18-49Y,NUM,2806379,Y18T49
FIN,2017,PROPOUDD,M,50-69Y,NUM,4400416,Y50T69
FIN,2017,PROPOUDD,M,70Y_OVER,NUM,2370568,Y_GE70
FIN,2017,PROPOUDD,F,18-49Y,NUM,2646859,Y18T49
FIN,2017,PROPOUDD,F,50-69Y,NUM,4300581,Y50T69
FIN,2017,PROPOUDD,F,70Y_OVER,NUM,4138090,Y_GE70
FIN,2020,PROPOUDD,M,18-49Y,NUM,1779766,Y18T49
FIN,2020,PROPOUDD,M,50-69Y,NUM,3627574,Y50T69
FIN,2020,PROPOUDD,M,70Y_OVER,NUM,2675667,Y_GE70
FIN,2020,PROPOUDD,F,18-49Y,NUM,1732873,Y18T49
FIN,2020,PROPOUDD,F,50-69Y,NUM,3538545,Y50T69
FIN,2020,PROPOUDD,F,70Y_OVER,NUM,4037278,Y_GE70
FIN,2022,PROPOUDD,M,18-49Y,NUM,1703259,Y18T49
FIN,2022,PROPOUDD,M,50-69Y,NUM,3406599,Y50T69
FIN,2022,PROPOUDD,M,70Y_OVER,NUM,2475846,Y_GE70
FIN,2022,PROPOUDD,F,18-49Y,NUM,1882450,Y18T49
FIN,2022,PROPOUDD,F,50-69Y,NUM,3302528,Y50T69
FIN,2022,PROPOUDD,F,70Y_OVER,NUM,3592797,Y_GE70
FIN,2013,PROPOUDD,M,18-49Y,DEN,1119000,Y18T49
FIN,2013,PROPOUDD,M,50-69Y,DEN,731000,Y50T69
FIN,2013,PROPOUDD,M,70Y_OVER,DEN,281000,Y_GE70
FIN,2013,PROPOUDD,F,18-49Y,DEN,1069000,Y18T49
FIN,2013,PROPOUDD,F,50-69Y,DEN,756000,Y50T69
FIN,2013,PROPOUDD,F,70Y_OVER,DEN,419000,Y_GE70
FIN,2015,PROPOUDD,M,18-49Y,DEN,1115000,Y18T49
FIN,2015,PROPOUDD,M,50-69Y,DEN,736000,Y50T69
FIN,2015,PROPOUDD,M,70Y_OVER,DEN,303000,Y_GE70
FIN,2015,PROPOUDD,F,18-49Y,DEN,1064000,Y18T49
FIN,2015,PROPOUDD,F,50-69Y,DEN,761000,Y50T69
FIN,2015,PROPOUDD,F,70Y_OVER,DEN,438000,Y_GE70
FIN,2017,PROPOUDD,M,18-49Y,DEN,1114000,Y18T49
FIN,2017,PROPOUDD,M,50-69Y,DEN,726000,Y50T69
FIN,2017,PROPOUDD,M,70Y_OVER,DEN,338000,Y_GE70
FIN,2017,PROPOUDD,F,18-49Y,DEN,1056000,Y18T49
FIN,2017,PROPOUDD,F,50-69Y,DEN,748000,Y50T69
FIN,2017,PROPOUDD,F,70Y_OVER,DEN,472000,Y_GE70
FIN,2020,PROPOUDD,M,18-49Y,DEN,581044,Y18T49
FIN,2020,PROPOUDD,M,50-69Y,DEN,555538,Y50T69
FIN,2020,PROPOUDD,M,70Y_OVER,DEN,393930,Y_GE70
FIN,2020,PROPOUDD,F,18-49Y,DEN,708713,Y18T49
FIN,2020,PROPOUDD,F,50-69Y,DEN,620826,Y50T69
FIN,2020,PROPOUDD,F,70Y_OVER,DEN,530491,Y_GE70
FIN,2022,PROPOUDD,M,18-49Y,DEN,601740,Y18T49
FIN,2022,PROPOUDD,M,50-69Y,DEN,549871,Y50T69
FIN,2022,PROPOUDD,M,70Y_OVER,DEN,417755,Y_GE70
FIN,2022,PROPOUDD,F,18-49Y,DEN,738662,Y18T49
FIN,2022,PROPOUDD,F,50-69Y,DEN,615395,Y50T69
FIN,2022,PROPOUDD,F,70Y_OVER,DEN,556613,Y_GE70
FIN,2013,PRPPANTI,M,65-69Y,NUM,5462,Y65T69
FIN,2013,PRPPANTI,M,70-74Y,NUM,3547,Y70T74
FIN,2013,PRPPANTI,M,75-79Y,NUM,3496,Y75T79
FIN,2013,PRPPANTI,M,80-84Y,NUM,3105,Y80T84
FIN,2013,PRPPANTI,M,85Y_OVER,NUM,2888,Y_GE85
FIN,2013,PRPPANTI,F,65-69Y,NUM,6892,Y65T69
FIN,2013,PRPPANTI,F,70-74Y,NUM,5119,Y70T74
FIN,2013,PRPPANTI,F,75-79Y,NUM,5699,Y75T79
FIN,2013,PRPPANTI,F,80-84Y,NUM,6472,Y80T84
FIN,2013,PRPPANTI,F,85Y_OVER,NUM,9690,Y_GE85
FIN,2015,PRPPANTI,M,65-69Y,NUM,6508,Y65T69
FIN,2015,PRPPANTI,M,70-74Y,NUM,4287,Y70T74
FIN,2015,PRPPANTI,M,75-79Y,NUM,3742,Y75T79
FIN,2015,PRPPANTI,M,80-84Y,NUM,3460,Y80T84
FIN,2015,PRPPANTI,M,85Y_OVER,NUM,3674,Y_GE85
FIN,2015,PRPPANTI,F,65-69Y,NUM,7859,Y65T69
FIN,2015,PRPPANTI,F,70-74Y,NUM,5830,Y70T74
FIN,2015,PRPPANTI,F,75-79Y,NUM,6084,Y75T79
FIN,2015,PRPPANTI,F,80-84Y,NUM,6653,Y80T84
FIN,2015,PRPPANTI,F,85Y_OVER,NUM,11499,Y_GE85
FIN,2017,PRPPANTI,M,65-69Y,NUM,11432,Y65T69
FIN,2017,PRPPANTI,M,70-74Y,NUM,8659,Y70T74
FIN,2017,PRPPANTI,M,75-79Y,NUM,6251,Y75T79
FIN,2017,PRPPANTI,M,80-84Y,NUM,4936,Y80T84
FIN,2017,PRPPANTI,M,85Y_OVER,NUM,5081,Y_GE85
FIN,2017,PRPPANTI,F,65-69Y,NUM,12975,Y65T69
FIN,2017,PRPPANTI,F,70-74Y,NUM,11282,Y70T74
FIN,2017,PRPPANTI,F,75-79Y,NUM,9760,Y75T79
FIN,2017,PRPPANTI,F,80-84Y,NUM,9775,Y80T84
FIN,2017,PRPPANTI,F,85Y_OVER,NUM,15987,Y_GE85
FIN,2020,PRPPANTI,M,65-69Y,NUM,7903,Y65T69
FIN,2020,PRPPANTI,M,70-74Y,NUM,7573,Y70T74
FIN,2020,PRPPANTI,M,75-79Y,NUM,5607,Y75T79
FIN,2020,PRPPANTI,M,80-84Y,NUM,5342,Y80T84
FIN,2020,PRPPANTI,M,85Y_OVER,NUM,6911,Y_GE85
FIN,2020,PRPPANTI,F,65-69Y,NUM,9248,Y65T69
FIN,2020,PRPPANTI,F,70-74Y,NUM,9485,Y70T74
FIN,2020,PRPPANTI,F,75-79Y,NUM,7845,Y75T79
FIN,2020,PRPPANTI,F,80-84Y,NUM,8726,Y80T84
FIN,2020,PRPPANTI,F,85Y_OVER,NUM,17298,Y_GE85
FIN,2022,PRPPANTI,M,65-69Y,NUM,7903,Y65T69
FIN,2022,PRPPANTI,M,70-74Y,NUM,7907,Y70T74
FIN,2022,PRPPANTI,M,75-79Y,NUM,6762,Y75T79
FIN,2022,PRPPANTI,M,80-84Y,NUM,5342,Y80T84
FIN,2022,PRPPANTI,M,85Y_OVER,NUM,7748,Y_GE85
FIN,2022,PRPPANTI,F,65-69Y,NUM,9196,Y65T69
FIN,2022,PRPPANTI,F,70-74Y,NUM,10061,Y70T74
FIN,2022,PRPPANTI,F,75-79Y,NUM,9326,Y75T79
FIN,2022,PRPPANTI,F,80-84Y,NUM,8981,Y80T84
FIN,2022,PRPPANTI,F,85Y_OVER,NUM,18633,Y_GE85
FIN,2013,PRPPANTI,M,65-69Y,DEN,170901,Y65T69
FIN,2013,PRPPANTI,M,70-74Y,DEN,107957,Y70T74
FIN,2013,PRPPANTI,M,75-79Y,DEN,81983,Y75T79
FIN,2013,PRPPANTI,M,80-84Y,DEN,54193,Y80T84
FIN,2013,PRPPANTI,M,85Y_OVER,DEN,36533,Y_GE85
FIN,2013,PRPPANTI,F,65-69Y,DEN,185300,Y65T69
FIN,2013,PRPPANTI,F,70-74Y,DEN,127924,Y70T74
FIN,2013,PRPPANTI,F,75-79Y,DEN,109569,Y75T79
FIN,2013,PRPPANTI,F,80-84Y,DEN,89557,Y80T84
FIN,2013,PRPPANTI,F,85Y_OVER,DEN,92445,Y_GE85
FIN,2015,PRPPANTI,M,65-69Y,DEN,183290,Y65T69
FIN,2015,PRPPANTI,M,70-74Y,DEN,121144,Y70T74
FIN,2015,PRPPANTI,M,75-79Y,DEN,84978,Y75T79
FIN,2015,PRPPANTI,M,80-84Y,DEN,56393,Y80T84
FIN,2015,PRPPANTI,M,85Y_OVER,DEN,40949,Y_GE85
FIN,2015,PRPPANTI,F,65-69Y,DEN,198034,Y65T69
FIN,2015,PRPPANTI,F,70-74Y,DEN,140062,Y70T74
FIN,2015,PRPPANTI,F,75-79Y,DEN,112219,Y75T79
FIN,2015,PRPPANTI,F,80-84Y,DEN,87854,Y80T84
FIN,2015,PRPPANTI,F,85Y_OVER,DEN,98350,Y_GE85
FIN,2017,PRPPANTI,M,65-69Y,DEN,178203,Y65T69
FIN,2017,PRPPANTI,M,70-74Y,DEN,143539,Y70T74
FIN,2017,PRPPANTI,M,75-79Y,DEN,90487,Y75T79
FIN,2017,PRPPANTI,M,80-84Y,DEN,59125,Y80T84
FIN,2017,PRPPANTI,M,85Y_OVER,DEN,44569,Y_GE85
FIN,2017,PRPPANTI,F,65-69Y,DEN,191991,Y65T69
FIN,2017,PRPPANTI,F,70-74Y,DEN,164070,Y70T74
FIN,2017,PRPPANTI,F,75-79Y,DEN,116631,Y75T79
FIN,2017,PRPPANTI,F,80-84Y,DEN,89488,Y80T84
FIN,2017,PRPPANTI,F,85Y_OVER,DEN,101682,Y_GE85
FIN,2020,PRPPANTI,M,65-69Y,DEN,147089,Y65T69
FIN,2020,PRPPANTI,M,70-74Y,DEN,152976,Y70T74
FIN,2020,PRPPANTI,M,75-79Y,DEN,106122,Y75T79
FIN,2020,PRPPANTI,M,80-84Y,DEN,72950,Y80T84
FIN,2020,PRPPANTI,M,85Y_OVER,DEN,61882,Y_GE85
FIN,2020,PRPPANTI,F,65-69Y,DEN,165209,Y65T69
FIN,2020,PRPPANTI,F,70-74Y,DEN,174045,Y70T74
FIN,2020,PRPPANTI,F,75-79Y,DEN,128676,Y75T79
FIN,2020,PRPPANTI,F,80-84Y,DEN,102271,Y80T84
FIN,2020,PRPPANTI,F,85Y_OVER,DEN,125499,Y_GE85
FIN,2022,PRPPANTI,M,65-69Y,DEN,145632,Y65T69
FIN,2022,PRPPANTI,M,70-74Y,DEN,150658,Y70T74
FIN,2022,PRPPANTI,M,75-79Y,DEN,125178,Y75T79
FIN,2022,PRPPANTI,M,80-84Y,DEN,74693,Y80T84
FIN,2022,PRPPANTI,M,85Y_OVER,DEN,67226,Y_GE85
FIN,2022,PRPPANTI,F,65-69Y,DEN,164256,Y65T69
FIN,2022,PRPPANTI,F,70-74Y,DEN,172650,Y70T74
FIN,2022,PRPPANTI,F,75-79Y,DEN,151074,Y75T79
FIN,2022,PRPPANTI,F,80-84Y,DEN,102608,Y80T84
FIN,2022,PRPPANTI,F,85Y_OVER,DEN,130281,Y_GE85
HRV,2017,PRDMPCDD,M,10-19Y,NUM,1,Y10T19
HRV,2017,PRDMPCDD,M,20-29Y,NUM,7,Y20T29
HRV,2017,PRDMPCDD,M,30-39Y,NUM,135,Y30T39
HRV,2017,PRDMPCDD,M,40-49Y,NUM,1175,Y40T49
HRV,2017,PRDMPCDD,M,50-59Y,NUM,4938,Y50T59
HRV,2017,PRDMPCDD,M,60-69Y,NUM,9197,Y60T69
HRV,2017,PRDMPCDD,M,70-79Y,NUM,5689,Y70T79
HRV,2017,PRDMPCDD,M,80Y_OVER,NUM,1385,Y_GE80
HRV,2017,PRDMPCDD,F,20-29Y,NUM,9,Y20T29
HRV,2017,PRDMPCDD,F,30-39Y,NUM,69,Y30T39
HRV,2017,PRDMPCDD,F,40-49Y,NUM,540,Y40T49
HRV,2017,PRDMPCDD,F,50-59Y,NUM,2960,Y50T59
HRV,2017,PRDMPCDD,F,60-69Y,NUM,7770,Y60T69
HRV,2017,PRDMPCDD,F,70-79Y,NUM,7452,Y70T79
HRV,2017,PRDMPCDD,F,80Y_OVER,NUM,2515,Y_GE80
HRV,2018,PRDMPCDD,M,10-19Y,NUM,1,Y10T19
HRV,2018,PRDMPCDD,M,20-29Y,NUM,6,Y20T29
HRV,2018,PRDMPCDD,M,30-39Y,NUM,135,Y30T39
HRV,2018,PRDMPCDD,M,40-49Y,NUM,1189,Y40T49
HRV,2018,PRDMPCDD,M,50-59Y,NUM,4896,Y50T59
HRV,2018,PRDMPCDD,M,60-69Y,NUM,9722,Y60T69
HRV,2018,PRDMPCDD,M,70-79Y,NUM,6181,Y70T79
HRV,2018,PRDMPCDD,M,80Y_OVER,NUM,1615,Y_GE80
HRV,2018,PRDMPCDD,F,20-29Y,NUM,5,Y20T29
HRV,2018,PRDMPCDD,F,30-39Y,NUM,72,Y30T39
HRV,2018,PRDMPCDD,F,40-49Y,NUM,516,Y40T49
HRV,2018,PRDMPCDD,F,50-59Y,NUM,3032,Y50T59
HRV,2018,PRDMPCDD,F,60-69Y,NUM,8052,Y60T69
HRV,2018,PRDMPCDD,F,70-79Y,NUM,7863,Y70T79
HRV,2018,PRDMPCDD,F,80Y_OVER,NUM,2908,Y_GE80
HRV,2019,PRDMPCDD,M,10-19Y,NUM,1,Y10T19
HRV,2019,PRDMPCDD,M,20-29Y,NUM,7,Y20T29
HRV,2019,PRDMPCDD,M,30-39Y,NUM,124,Y30T39
HRV,2019,PRDMPCDD,M,40-49Y,NUM,1127,Y40T49
HRV,2019,PRDMPCDD,M,50-59Y,NUM,5042,Y50T59
HRV,2019,PRDMPCDD,M,60-69Y,NUM,10039,Y60T69
HRV,2019,PRDMPCDD,M,70-79Y,NUM,6741,Y70T79
HRV,2019,PRDMPCDD,M,80Y_OVER,NUM,1851,Y_GE80
HRV,2019,PRDMPCDD,F,20-29Y,NUM,2,Y20T29
HRV,2019,PRDMPCDD,F,30-39Y,NUM,61,Y30T39
HRV,2019,PRDMPCDD,F,40-49Y,NUM,514,Y40T49
HRV,2019,PRDMPCDD,F,50-59Y,NUM,3061,Y50T59
HRV,2019,PRDMPCDD,F,60-69Y,NUM,8380,Y60T69
HRV,2019,PRDMPCDD,F,70-79Y,NUM,8266,Y70T79
HRV,2019,PRDMPCDD,F,80Y_OVER,NUM,3210,Y_GE80
HRV,2020,PRDMPCDD,M,10-19Y,NUM,1,Y10T19
HRV,2020,PRDMPCDD,M,20-29Y,NUM,9,Y20T29
HRV,2020,PRDMPCDD,M,30-39Y,NUM,119,Y30T39
HRV,2020,PRDMPCDD,M,40-49Y,NUM,1084,Y40T49
HRV,2020,PRDMPCDD,M,50-59Y,NUM,4626,Y50T59
HRV,2020,PRDMPCDD,M,60-69Y,NUM,9947,Y60T69
HRV,2020,PRDMPCDD,M,70-79Y,NUM,7022,Y70T79
HRV,2020,PRDMPCDD,M,80Y_OVER,NUM,2009,Y_GE80
HRV,2020,PRDMPCDD,F,20-29Y,NUM,2,Y20T29
HRV,2020,PRDMPCDD,F,30-39Y,NUM,57,Y30T39
HRV,2020,PRDMPCDD,F,40-49Y,NUM,486,Y40T49
HRV,2020,PRDMPCDD,F,50-59Y,NUM,2815,Y50T59
HRV,2020,PRDMPCDD,F,60-69Y,NUM,8074,Y60T69
HRV,2020,PRDMPCDD,F,70-79Y,NUM,8432,Y70T79
HRV,2020,PRDMPCDD,F,80Y_OVER,NUM,3405,Y_GE80
HRV,2021,PRDMPCDD,M,10-19Y,NUM,1,Y10T19
HRV,2021,PRDMPCDD,M,20-29Y,NUM,10,Y20T29
HRV,2021,PRDMPCDD,M,30-39Y,NUM,117,Y30T39
HRV,2021,PRDMPCDD,M,40-49Y,NUM,1123,Y40T49
HRV,2021,PRDMPCDD,M,50-59Y,NUM,4606,Y50T59
HRV,2021,PRDMPCDD,M,60-69Y,NUM,10282,Y60T69
HRV,2021,PRDMPCDD,M,70-79Y,NUM,7435,Y70T79
HRV,2021,PRDMPCDD,M,80Y_OVER,NUM,2084,Y_GE80
HRV,2021,PRDMPCDD,F,30-39Y,NUM,73,Y30T39
HRV,2021,PRDMPCDD,F,40-49Y,NUM,534,Y40T49
HRV,2021,PRDMPCDD,F,50-59Y,NUM,2839,Y50T59
HRV,2021,PRDMPCDD,F,60-69Y,NUM,8290,Y60T69
HRV,2021,PRDMPCDD,F,70-79Y,NUM,8758,Y70T79
HRV,2021,PRDMPCDD,F,80Y_OVER,NUM,3662,Y_GE80
HRV,2017,PRDMPCDD,M,10-19Y,DEN,9,Y10T19
HRV,2017,PRDMPCDD,M,20-29Y,DEN,31,Y20T29
HRV,2017,PRDMPCDD,M,30-39Y,DEN,345,Y30T39
HRV,2017,PRDMPCDD,M,40-49Y,DEN,2456,Y40T49
HRV,2017,PRDMPCDD,M,50-59Y,DEN,9170,Y50T59
HRV,2017,PRDMPCDD,M,60-69Y,DEN,15892,Y60T69
HRV,2017,PRDMPCDD,M,70-79Y,DEN,10323,Y70T79
HRV,2017,PRDMPCDD,M,80Y_OVER,DEN,3489,Y_GE80
HRV,2017,PRDMPCDD,F,10-19Y,DEN,8,Y10T19
HRV,2017,PRDMPCDD,F,20-29Y,DEN,54,Y20T29
HRV,2017,PRDMPCDD,F,30-39Y,DEN,233,Y30T39
HRV,2017,PRDMPCDD,F,40-49Y,DEN,1181,Y40T49
HRV,2017,PRDMPCDD,F,50-59Y,DEN,5474,Y50T59
HRV,2017,PRDMPCDD,F,60-69Y,DEN,13289,Y60T69
HRV,2017,PRDMPCDD,F,70-79Y,DEN,14062,Y70T79
HRV,2017,PRDMPCDD,F,80Y_OVER,DEN,7253,Y_GE80
HRV,2018,PRDMPCDD,M,10-19Y,DEN,7,Y10T19
HRV,2018,PRDMPCDD,M,20-29Y,DEN,29,Y20T29
HRV,2018,PRDMPCDD,M,30-39Y,DEN,318,Y30T39
HRV,2018,PRDMPCDD,M,40-49Y,DEN,2401,Y40T49
HRV,2018,PRDMPCDD,M,50-59Y,DEN,9138,Y50T59
HRV,2018,PRDMPCDD,M,60-69Y,DEN,16664,Y60T69
HRV,2018,PRDMPCDD,M,70-79Y,DEN,10839,Y70T79
HRV,2018,PRDMPCDD,M,80Y_OVER,DEN,3823,Y_GE80
HRV,2018,PRDMPCDD,F,10-19Y,DEN,6,Y10T19
HRV,2018,PRDMPCDD,F,20-29Y,DEN,47,Y20T29
HRV,2018,PRDMPCDD,F,30-39Y,DEN,238,Y30T39
HRV,2018,PRDMPCDD,F,40-49Y,DEN,1148,Y40T49
HRV,2018,PRDMPCDD,F,50-59Y,DEN,5506,Y50T59
HRV,2018,PRDMPCDD,F,60-69Y,DEN,13498,Y60T69
HRV,2018,PRDMPCDD,F,70-79Y,DEN,14246,Y70T79
HRV,2018,PRDMPCDD,F,80Y_OVER,DEN,7877,Y_GE80
HRV,2019,PRDMPCDD,M,10-19Y,DEN,10,Y10T19
HRV,2019,PRDMPCDD,M,20-29Y,DEN,29,Y20T29
HRV,2019,PRDMPCDD,M,30-39Y,DEN,329,Y30T39
HRV,2019,PRDMPCDD,M,40-49Y,DEN,2288,Y40T49
HRV,2019,PRDMPCDD,M,50-59Y,DEN,8978,Y50T59
HRV,2019,PRDMPCDD,M,60-69Y,DEN,16865,Y60T69
HRV,2019,PRDMPCDD,M,70-79Y,DEN,11379,Y70T79
HRV,2019,PRDMPCDD,M,80Y_OVER,DEN,4096,Y_GE80
HRV,2019,PRDMPCDD,F,10-19Y,DEN,12,Y10T19
HRV,2019,PRDMPCDD,F,20-29Y,DEN,45,Y20T29
HRV,2019,PRDMPCDD,F,30-39Y,DEN,233,Y30T39
HRV,2019,PRDMPCDD,F,40-49Y,DEN,1149,Y40T49
HRV,2019,PRDMPCDD,F,50-59Y,DEN,5287,Y50T59
HRV,2019,PRDMPCDD,F,60-69Y,DEN,13591,Y60T69
HRV,2019,PRDMPCDD,F,70-79Y,DEN,14481,Y70T79
HRV,2019,PRDMPCDD,F,80Y_OVER,DEN,8218,Y_GE80
HRV,2020,PRDMPCDD,M,10-19Y,DEN,6,Y10T19
HRV,2020,PRDMPCDD,M,20-29Y,DEN,28,Y20T29
HRV,2020,PRDMPCDD,M,30-39Y,DEN,324,Y30T39
HRV,2020,PRDMPCDD,M,40-49Y,DEN,2138,Y40T49
HRV,2020,PRDMPCDD,M,50-59Y,DEN,8321,Y50T59
HRV,2020,PRDMPCDD,M,60-69Y,DEN,16559,Y60T69
HRV,2020,PRDMPCDD,M,70-79Y,DEN,11694,Y70T79
HRV,2020,PRDMPCDD,M,80Y_OVER,DEN,4309,Y_GE80
HRV,2020,PRDMPCDD,F,10-19Y,DEN,12,Y10T19
HRV,2020,PRDMPCDD,F,20-29Y,DEN,55,Y20T29
HRV,2020,PRDMPCDD,F,30-39Y,DEN,243,Y30T39
HRV,2020,PRDMPCDD,F,40-49Y,DEN,1054,Y40T49
HRV,2020,PRDMPCDD,F,50-59Y,DEN,4967,Y50T59
HRV,2020,PRDMPCDD,F,60-69Y,DEN,13119,Y60T69
HRV,2020,PRDMPCDD,F,70-79Y,DEN,14410,Y70T79
HRV,2020,PRDMPCDD,F,80Y_OVER,DEN,8409,Y_GE80
HRV,2021,PRDMPCDD,M,10-19Y,DEN,10,Y10T19
HRV,2021,PRDMPCDD,M,20-29Y,DEN,36,Y20T29
HRV,2021,PRDMPCDD,M,30-39Y,DEN,342,Y30T39
HRV,2021,PRDMPCDD,M,40-49Y,DEN,2117,Y40T49
HRV,2021,PRDMPCDD,M,50-59Y,DEN,7894,Y50T59
HRV,2021,PRDMPCDD,M,60-69Y,DEN,16267,Y60T69
HRV,2021,PRDMPCDD,M,70-79Y,DEN,11828,Y70T79
HRV,2021,PRDMPCDD,M,80Y_OVER,DEN,4182,Y_GE80
HRV,2021,PRDMPCDD,F,10-19Y,DEN,8,Y10T19
HRV,2021,PRDMPCDD,F,20-29Y,DEN,53,Y20T29
HRV,2021,PRDMPCDD,F,30-39Y,DEN,262,Y30T39
HRV,2021,PRDMPCDD,F,40-49Y,DEN,1068,Y40T49
HRV,2021,PRDMPCDD,F,50-59Y,DEN,4742,Y50T59
HRV,2021,PRDMPCDD,F,60-69Y,DEN,12755,Y60T69
HRV,2021,PRDMPCDD,F,70-79Y,DEN,14001,Y70T79
HRV,2021,PRDMPCDD,F,80Y_OVER,DEN,8268,Y_GE80
HRV,2017,PRDMPADD,M,10-19Y,NUM,1,Y10T19
HRV,2017,PRDMPADD,M,20-29Y,NUM,11,Y20T29
HRV,2017,PRDMPADD,M,30-39Y,NUM,167,Y30T39
HRV,2017,PRDMPADD,M,40-49Y,NUM,1387,Y40T49
HRV,2017,PRDMPADD,M,50-59Y,NUM,6105,Y50T59
HRV,2017,PRDMPADD,M,60-69Y,NUM,12045,Y60T69
HRV,2017,PRDMPADD,M,70-79Y,NUM,8083,Y70T79
HRV,2017,PRDMPADD,M,80Y_OVER,NUM,2579,Y_GE80
HRV,2017,PRDMPADD,F,10-19Y,NUM,1,Y10T19
HRV,2017,PRDMPADD,F,20-29Y,NUM,9,Y20T29
HRV,2017,PRDMPADD,F,30-39Y,NUM,91,Y30T39
HRV,2017,PRDMPADD,F,40-49Y,NUM,711,Y40T49
HRV,2017,PRDMPADD,F,50-59Y,NUM,3871,Y50T59
HRV,2017,PRDMPADD,F,60-69Y,NUM,10449,Y60T69
HRV,2017,PRDMPADD,F,70-79Y,NUM,11475,Y70T79
HRV,2017,PRDMPADD,F,80Y_OVER,NUM,5665,Y_GE80
HRV,2018,PRDMPADD,M,10-19Y,NUM,1,Y10T19
HRV,2018,PRDMPADD,M,20-29Y,NUM,7,Y20T29
HRV,2018,PRDMPADD,M,30-39Y,NUM,139,Y30T39
HRV,2018,PRDMPADD,M,40-49Y,NUM,1365,Y40T49
HRV,2018,PRDMPADD,M,50-59Y,NUM,6137,Y50T59
HRV,2018,PRDMPADD,M,60-69Y,NUM,12689,Y60T69
HRV,2018,PRDMPADD,M,70-79Y,NUM,8570,Y70T79
HRV,2018,PRDMPADD,M,80Y_OVER,NUM,2864,Y_GE80
HRV,2018,PRDMPADD,F,10-19Y,NUM,1,Y10T19
HRV,2018,PRDMPADD,F,20-29Y,NUM,7,Y20T29
HRV,2018,PRDMPADD,F,30-39Y,NUM,72,Y30T39
HRV,2018,PRDMPADD,F,40-49Y,NUM,658,Y40T49
HRV,2018,PRDMPADD,F,50-59Y,NUM,3908,Y50T59
HRV,2018,PRDMPADD,F,60-69Y,NUM,10707,Y60T69
HRV,2018,PRDMPADD,F,70-79Y,NUM,11635,Y70T79
HRV,2018,PRDMPADD,F,80Y_OVER,NUM,6184,Y_GE80
HRV,2019,PRDMPADD,M,10-19Y,NUM,5,Y10T19
HRV,2019,PRDMPADD,M,20-29Y,NUM,7,Y20T29
HRV,2019,PRDMPADD,M,30-39Y,NUM,150,Y30T39
HRV,2019,PRDMPADD,M,40-49Y,NUM,1322,Y40T49
HRV,2019,PRDMPADD,M,50-59Y,NUM,6097,Y50T59
HRV,2019,PRDMPADD,M,60-69Y,NUM,12865,Y60T69
HRV,2019,PRDMPADD,M,70-79Y,NUM,9053,Y70T79
HRV,2019,PRDMPADD,M,80Y_OVER,NUM,3061,Y_GE80
HRV,2019,PRDMPADD,F,10-19Y,NUM,1,Y10T19
HRV,2019,PRDMPADD,F,20-29Y,NUM,3,Y20T29
HRV,2019,PRDMPADD,F,30-39Y,NUM,71,Y30T39
HRV,2019,PRDMPADD,F,40-49Y,NUM,646,Y40T49
HRV,2019,PRDMPADD,F,50-59Y,NUM,3754,Y50T59
HRV,2019,PRDMPADD,F,60-69Y,NUM,10813,Y60T69
HRV,2019,PRDMPADD,F,70-79Y,NUM,12040,Y70T79
HRV,2019,PRDMPADD,F,80Y_OVER,NUM,6467,Y_GE80
HRV,2020,PRDMPADD,M,20-29Y,NUM,6,Y20T29
HRV,2020,PRDMPADD,M,30-39Y,NUM,134,Y30T39
HRV,2020,PRDMPADD,M,40-49Y,NUM,1235,Y40T49
HRV,2020,PRDMPADD,M,50-59Y,NUM,5669,Y50T59
HRV,2020,PRDMPADD,M,60-69Y,NUM,12606,Y60T69
HRV,2020,PRDMPADD,M,70-79Y,NUM,9298,Y70T79
HRV,2020,PRDMPADD,M,80Y_OVER,NUM,3245,Y_GE80
HRV,2020,PRDMPADD,F,10-19Y,NUM,1,Y10T19
HRV,2020,PRDMPADD,F,20-29Y,NUM,5,Y20T29
HRV,2020,PRDMPADD,F,30-39Y,NUM,81,Y30T39
HRV,2020,PRDMPADD,F,40-49Y,NUM,596,Y40T49
HRV,2020,PRDMPADD,F,50-59Y,NUM,3465,Y50T59
HRV,2020,PRDMPADD,F,60-69Y,NUM,10298,Y60T69
HRV,2020,PRDMPADD,F,70-79Y,NUM,11929,Y70T79
HRV,2020,PRDMPADD,F,80Y_OVER,NUM,6597,Y_GE80
HRV,2021,PRDMPADD,M,10-19Y,NUM,3,Y10T19
HRV,2021,PRDMPADD,M,20-29Y,NUM,13,Y20T29
HRV,2021,PRDMPADD,M,30-39Y,NUM,137,Y30T39
